@RELATION svmforemotions
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE class {Happy,Boredom,Disgust,Fear,Neutral,Sad,Anger}

@DATA
0.029472,2.913013,-27.901576,1.940173,0.887496,0.222712,-0.011318,0.149397,0.058852,-0.113284,-0.103543,-0.137870,-0.313149,-0.065816,-0.412917,0.035539,0.392586,3.573891,0.827311,0.554534,0.517057,0.425787,0.280025,0.262447,0.298679,0.252702,0.258799,0.313648,0.263694,0.282972,Sad
0.014256,2.931204,-28.620564,1.956586,0.966652,0.320771,0.160320,0.204396,0.175076,0.046640,-0.030617,-0.038527,-0.174681,0.056139,-0.287440,0.015913,0.405221,3.094873,0.830518,0.469634,0.398405,0.295561,0.322298,0.260858,0.219617,0.204170,0.226916,0.234000,0.202786,0.223473,Sad
0.016787,2.637180,-27.438715,0.648812,-0.102341,-0.021476,-0.346510,-0.026082,0.103259,-0.068808,-0.087294,-0.110899,-0.164647,0.000734,-0.095823,0.024428,0.609800,5.027843,1.089406,1.062309,0.652657,0.467053,0.453072,0.336127,0.417652,0.449769,0.399882,0.266624,0.430793,0.230186,Anger
0.007668,2.877106,-31.150377,1.582419,0.529733,0.216481,-0.138139,-0.215002,0.018005,0.084913,-0.137572,0.127574,-0.093791,0.082236,-0.135900,0.009517,0.383905,3.009008,0.846444,0.878926,0.665362,0.401081,0.318965,0.261597,0.254628,0.248521,0.347262,0.189050,0.263731,0.262297,Anger
0.008212,2.662507,-28.529023,1.001055,0.225134,-0.017792,-0.544923,-0.169876,-0.066749,-0.072388,-0.534224,0.066651,-0.215623,0.041046,0.020854,0.011774,0.597894,4.788478,0.841370,0.718114,1.025839,0.484599,0.365353,0.399271,0.294088,0.417919,0.312739,0.446644,0.388198,0.345887,Anger
0.017541,2.649521,-27.804738,0.931774,-0.358402,0.050928,-0.262653,-0.185156,-0.038552,-0.093797,-0.442485,-0.202756,-0.318121,0.056576,-0.041227,0.024045,0.618703,4.025969,1.306315,1.160558,0.636476,0.500704,0.407874,0.430821,0.428623,0.446289,0.408431,0.363342,0.378553,0.399616,Anger
0.008907,2.558150,-28.297991,0.933791,0.217163,-0.217876,-0.295332,-0.068358,0.166152,0.019773,-0.000979,0.035555,-0.143040,-0.021134,-0.182124,0.014466,0.604822,3.622323,1.334931,0.968639,0.645788,0.591192,0.332200,0.433121,0.285928,0.302554,0.299520,0.295494,0.285275,0.312671,Anger
0.014905,2.555895,-27.740220,0.959989,-0.269400,-0.180183,-0.376569,-0.065924,-0.001173,-0.216833,-0.371969,-0.218849,-0.273741,0.067922,-0.091710,0.023606,0.652089,4.198959,1.369339,1.090819,0.593958,0.557228,0.371195,0.443313,0.387691,0.448918,0.370291,0.438195,0.414451,0.410609,Anger
0.009590,2.829616,-29.191642,1.721814,0.158819,-0.174011,-0.401843,-0.243148,-0.244002,0.303356,-0.189046,-0.016690,-0.181592,0.051951,-0.254507,0.013991,0.315625,2.113692,0.763647,0.643744,0.380514,0.309157,0.278331,0.356160,0.238174,0.311460,0.260470,0.314954,0.230506,0.285349,Anger
0.007742,2.750467,-28.667324,1.830758,0.498280,0.085928,-0.460489,-0.095124,-0.143788,0.129621,-0.262185,0.159385,-0.228219,0.082140,-0.270735,0.009184,0.423559,3.414440,1.022194,0.676150,0.384827,0.396607,0.300893,0.438429,0.368711,0.359104,0.306736,0.318950,0.325321,0.318272,Anger
0.009463,2.784773,-27.870911,1.440947,0.518894,-0.200651,-0.270320,-0.093177,-0.101098,0.034844,-0.175178,0.033293,-0.127734,0.100566,-0.230746,0.011205,0.535992,3.402047,1.344673,0.807999,0.599345,0.443863,0.349003,0.380074,0.458125,0.314581,0.347626,0.306134,0.292906,0.323082,Anger
0.012822,2.658819,-27.811183,1.426300,-0.521343,0.045719,0.010402,-0.081900,0.164055,-0.124949,-0.138909,0.280005,-0.171122,0.018573,-0.155500,0.017894,0.536412,4.479346,1.029708,0.848944,0.526720,0.447062,0.324983,0.333867,0.371794,0.269861,0.275682,0.248498,0.300504,0.187837,Anger
0.007493,2.669905,-27.695833,1.387134,-0.236964,-0.205075,-0.228426,-0.244779,0.118511,-0.075553,-0.164625,-0.145190,-0.396292,-0.149784,-0.300239,0.010732,0.525185,2.970010,1.173362,1.128241,0.667620,0.561166,0.434061,0.428246,0.378277,0.387045,0.332040,0.374487,0.375035,0.374796,Anger
0.008474,2.648175,-27.886630,1.502760,0.521665,-0.207680,-0.273733,-0.284616,-0.081523,0.030669,-0.109789,0.134562,-0.163615,0.033657,-0.186599,0.014722,0.518616,3.525662,1.244493,1.008684,0.715397,0.409490,0.459430,0.397448,0.325904,0.277845,0.291856,0.284370,0.337030,0.284261,Anger
0.006710,2.653369,-30.549473,1.800696,0.283026,-0.157545,-0.154796,-0.308922,-0.094508,0.225811,-0.291486,-0.034661,-0.351158,0.072429,-0.210967,0.011140,0.415309,3.353061,0.906058,0.855565,0.361915,0.375008,0.355612,0.269642,0.366506,0.353193,0.314958,0.293026,0.365414,0.325266,Anger
0.011563,2.804815,-28.004905,1.439751,0.280111,-0.253062,-0.303762,-0.305921,-0.355605,0.096250,-0.413428,0.024104,-0.244565,0.167015,-0.148526,0.019042,0.446366,3.462989,1.040736,1.014649,0.610423,0.454673,0.371435,0.399183,0.387749,0.458432,0.347335,0.344061,0.380611,0.393631,Anger
0.005206,2.894818,-30.551185,0.553762,-0.211657,-0.097146,-0.297431,-0.103070,-0.305867,-0.369683,-0.268472,-0.097801,0.152651,0.186235,0.051957,0.006942,0.345762,5.899582,1.275684,0.766737,0.639138,0.520777,0.683352,0.455724,0.430804,0.409845,0.407887,0.491545,0.332534,0.403691,Anger
0.023952,2.746892,-27.374077,-0.051126,-0.488219,-0.321068,-0.577955,-0.406350,-0.238143,0.109193,0.150517,0.048573,-0.010862,-0.058239,0.053767,0.035111,0.558100,4.424539,1.553715,0.781661,0.621632,0.436120,0.513801,0.462963,0.625125,0.545882,0.428482,0.483830,0.401520,0.256925,Anger
0.005672,2.705922,-30.634553,0.912431,-0.045097,-0.126022,-0.422186,-0.404544,-0.384631,-0.093710,-0.082152,0.193820,-0.020111,0.090039,-0.085650,0.010748,0.543412,5.664719,1.526555,1.147605,0.795236,0.418067,0.403655,0.492849,0.366381,0.445224,0.384916,0.433291,0.332492,0.289005,Anger
0.017406,2.781252,-27.999242,0.583887,-0.441217,0.007576,-0.365180,-0.342433,-0.378820,-0.088860,-0.033760,0.089564,0.063947,0.089306,-0.118100,0.027858,0.512148,4.836091,1.495021,0.707387,0.711419,0.509964,0.455089,0.389734,0.489602,0.489455,0.486998,0.386249,0.328315,0.272500,Anger
0.020078,2.785512,-26.920403,0.914024,-0.385952,-0.303055,-0.439979,-0.188019,-0.359322,-0.171483,-0.174741,-0.074027,0.087874,0.189339,-0.068200,0.029179,0.519304,3.470313,1.201268,1.122207,0.444363,0.535723,0.513823,0.416258,0.427126,0.471602,0.392316,0.462025,0.434473,0.306488,Anger
0.007695,2.784988,-30.375687,1.854193,0.063117,0.077357,-0.259708,-0.398089,-0.124008,0.095410,0.069905,-0.055705,-0.240871,-0.034090,-0.035259,0.012082,0.519622,3.459873,1.287860,0.731058,0.495815,0.380574,0.360970,0.397101,0.414108,0.419548,0.349624,0.368708,0.277655,0.169704,Anger
0.010364,2.815655,-30.429283,1.618305,0.354544,-0.183910,-0.146836,-0.177435,-0.227570,0.016004,-0.219340,-0.108675,-0.039614,0.055426,-0.115732,0.017940,0.474233,5.484913,1.381622,0.753069,0.697362,0.444705,0.370557,0.426416,0.377125,0.326399,0.356065,0.343779,0.279101,0.275593,Anger
0.010658,2.809926,-29.097278,1.165658,-0.351004,0.055621,-0.102064,-0.159681,-0.151425,-0.088289,-0.298464,-0.040380,-0.071276,0.069750,-0.026522,0.012401,0.431866,4.039148,1.177270,1.169053,0.566495,0.432017,0.452480,0.364189,0.355789,0.485009,0.444228,0.433737,0.345931,0.327189,Anger
0.002799,2.856674,-32.023685,1.531908,-0.222374,0.084157,-0.223146,-0.133664,-0.114978,-0.172188,-0.210035,-0.149375,-0.038557,0.111633,-0.029740,0.005156,0.367641,2.698001,1.156063,0.813769,0.521193,0.338293,0.405187,0.380147,0.344319,0.364589,0.365746,0.370127,0.331063,0.267158,Anger
0.012279,2.780538,-30.618651,1.677129,0.143213,-0.230172,-0.170535,-0.189066,-0.238101,-0.094447,-0.154627,-0.071356,0.027744,0.136352,0.041491,0.018360,0.550300,3.801084,1.205138,0.827601,0.524794,0.368805,0.361084,0.359518,0.306807,0.446066,0.371200,0.338474,0.348136,0.290264,Anger
0.009435,2.872352,-30.007428,1.713867,0.277497,-0.170868,-0.169137,-0.170996,-0.210412,-0.006447,-0.226964,-0.203698,-0.075004,0.076959,-0.084406,0.011819,0.422794,4.066822,1.397840,0.680461,0.681364,0.424447,0.443193,0.396444,0.432272,0.444914,0.388063,0.382012,0.347410,0.364917,Anger
0.009090,2.703692,-31.145813,1.707744,0.311119,-0.227056,-0.041161,-0.267785,-0.112094,-0.005287,-0.162299,0.020123,-0.031428,0.182045,-0.077787,0.013991,0.412410,3.674143,1.028375,0.797309,0.591935,0.411734,0.324635,0.326542,0.417041,0.284843,0.339212,0.388686,0.304129,0.286702,Anger
0.008007,2.722901,-29.566294,0.243342,-0.174207,0.032326,-0.427146,0.011678,-0.140641,-0.369909,-0.255945,-0.242204,0.100844,0.008590,0.056425,0.013977,0.506079,5.491867,1.413169,0.754780,0.574150,0.398089,0.440022,0.396992,0.402800,0.358277,0.459422,0.490250,0.439972,0.333405,Anger
0.006098,2.685636,-29.325337,1.167472,0.098537,-0.425723,-0.318187,-0.079347,-0.010192,-0.374427,-0.355336,-0.329606,-0.103473,-0.016458,-0.022753,0.010584,0.648246,4.499590,1.304133,0.787407,0.895244,0.473245,0.348884,0.396014,0.307487,0.413281,0.410983,0.480572,0.380744,0.415791,Anger
0.005755,2.850847,-29.414305,0.786300,0.162739,0.058087,-0.434112,-0.059934,-0.231027,-0.416256,-0.423161,-0.324426,-0.018819,-0.027403,0.063776,0.012990,0.509134,3.575447,1.827549,0.672694,0.772022,0.492535,0.324422,0.248074,0.354014,0.373910,0.440877,0.535166,0.378328,0.358976,Anger
0.009841,2.609025,-28.700292,0.734647,-0.251088,-0.353234,-0.429016,-0.052992,-0.072489,-0.356674,-0.083135,-0.226337,0.097893,0.006122,0.008462,0.014862,0.659312,4.268092,1.426078,0.907205,0.665275,0.432742,0.498062,0.379903,0.392303,0.455787,0.459768,0.463629,0.385287,0.392060,Anger
0.005015,2.662993,-31.200900,0.457590,-0.346596,-0.345801,-0.514397,0.014291,-0.191725,-0.336212,0.024066,-0.093225,0.211878,0.005696,0.071822,0.008447,0.575056,3.883790,1.330489,0.916191,0.522110,0.535819,0.489973,0.338256,0.323609,0.467547,0.420310,0.356982,0.325638,0.290645,Anger
0.014041,2.700695,-28.132664,0.416343,-0.206577,-0.524286,-0.549477,-0.352833,-0.140115,-0.237707,0.169020,0.016815,0.148288,-0.040403,0.035137,0.020809,0.602083,4.318142,1.683845,0.916290,0.683076,0.547944,0.355972,0.472100,0.451861,0.658087,0.504529,0.463759,0.406830,0.243788,Anger
0.011471,2.904374,-28.693425,1.640712,0.346878,-0.001191,-0.391506,-0.150803,-0.094109,-0.159109,-0.229130,-0.229681,-0.137340,-0.180503,-0.125048,0.014980,0.531328,5.199324,1.549068,0.776476,0.482794,0.416407,0.302892,0.383536,0.291709,0.298507,0.293253,0.324443,0.418415,0.375138,Anger
0.008614,2.715985,-30.731028,1.533386,0.278764,-0.355294,-0.279931,-0.079572,-0.295168,-0.255019,-0.162164,-0.144842,0.186391,0.002900,0.196285,0.010126,0.480734,3.651646,1.017781,0.684034,0.546348,0.398407,0.299053,0.286104,0.329750,0.347758,0.344792,0.324812,0.330925,0.230468,Anger
0.020223,2.873004,-25.929721,1.591833,0.004470,0.144597,-0.234000,-0.098345,0.204240,-0.188148,0.074626,-0.259451,-0.109733,-0.297944,-0.307069,0.022596,0.518572,3.245143,1.296212,0.940212,0.790282,0.416721,0.381618,0.307193,0.289950,0.284238,0.370828,0.384288,0.327531,0.306157,Anger
0.006522,2.883754,-28.363631,1.135649,-0.382640,-0.025131,-0.263342,-0.197825,0.048840,-0.332523,-0.071083,-0.258908,-0.085237,-0.215427,-0.197537,0.009849,0.357268,3.728347,1.423781,0.986867,0.744907,0.448842,0.411875,0.377793,0.403256,0.360698,0.410081,0.494649,0.385321,0.406515,Anger
0.011836,2.878781,-28.190810,1.002867,-0.228410,0.012600,-0.385311,-0.166582,-0.160350,-0.473332,-0.286153,-0.256957,0.031240,0.076942,0.157918,0.012718,0.435893,3.261569,1.290838,0.734552,0.640317,0.387156,0.338839,0.429588,0.335733,0.402781,0.376843,0.452167,0.330759,0.329241,Anger
0.016289,2.829308,-27.541540,1.435306,0.200285,-0.493569,-0.408952,0.003159,-0.044911,-0.245876,-0.350132,-0.428523,-0.287657,-0.226836,-0.005620,0.020015,0.469856,4.517529,1.046428,0.701078,0.799152,0.512385,0.399463,0.334184,0.293541,0.382381,0.413164,0.415339,0.429484,0.413378,Anger
0.009729,2.848944,-28.910580,1.776085,0.244910,-0.278788,-0.335852,-0.195447,-0.134119,-0.369237,-0.227157,-0.031102,0.192145,-0.020570,-0.007365,0.011938,0.447335,3.160636,1.081118,0.611029,0.563801,0.373580,0.338437,0.364482,0.427068,0.465676,0.366149,0.376325,0.404654,0.401909,Anger
0.005695,2.803072,-30.634223,0.330727,-0.043676,0.386487,-0.163556,-0.073842,0.169134,0.106407,-0.119445,-0.097880,-0.134524,-0.022973,-0.021661,0.007193,0.303507,3.154555,0.846105,0.666424,0.542940,0.366727,0.230777,0.276440,0.294336,0.209801,0.225204,0.266105,0.270265,0.198491,Anger
0.007309,2.813972,-30.149473,1.067484,0.527406,0.651607,-0.308358,-0.151831,-0.026193,0.277569,-0.265838,0.256514,-0.061551,-0.068166,-0.086791,0.009042,0.429212,2.951577,1.065624,0.858169,0.469279,0.440372,0.269643,0.305686,0.254232,0.194813,0.229179,0.227332,0.237220,0.300541,Anger
0.011091,2.760349,-27.014409,0.776168,0.082064,0.077683,0.044549,-0.047707,0.150259,0.195918,-0.190307,0.027700,-0.115226,-0.022039,-0.107140,0.013445,0.596532,3.908120,1.185408,0.920888,0.546786,0.476204,0.377681,0.311393,0.295884,0.287931,0.274546,0.275241,0.265903,0.237528,Anger
0.020941,2.785239,-27.685267,0.716105,-0.321066,0.239227,-0.105843,-0.244846,-0.080390,-0.100607,-0.362534,-0.118217,-0.166507,-0.018763,-0.007650,0.037291,0.450590,4.920977,1.410551,1.086591,0.673914,0.432700,0.372354,0.400296,0.417274,0.395514,0.338907,0.318624,0.333782,0.312306,Anger
0.003379,2.749118,-30.427279,1.020130,0.116752,0.003468,-0.120801,-0.231478,0.346257,0.035246,-0.128920,0.007651,-0.142766,0.094362,-0.128712,0.006619,0.433196,3.954202,1.329171,0.778273,0.474622,0.524869,0.335659,0.369556,0.320417,0.330258,0.284722,0.238830,0.264476,0.292554,Anger
0.007456,2.962108,-29.275908,0.789172,0.378370,0.321613,0.058600,-0.053018,0.027503,0.142417,-0.131054,-0.027486,0.052037,0.013167,-0.047319,0.015928,0.276586,2.982615,1.565473,0.941001,0.442381,0.421813,0.410505,0.379181,0.235466,0.223864,0.258997,0.216828,0.248547,0.251586,Anger
0.008369,2.805482,-28.299718,0.854068,-0.120363,0.013908,-0.138248,-0.195160,0.111598,0.017099,-0.216586,-0.012279,-0.185167,-0.043248,-0.089473,0.012698,0.480440,3.602992,1.191033,1.126889,0.622606,0.457416,0.412211,0.437770,0.335511,0.281532,0.326735,0.386305,0.351516,0.367845,Anger
0.014604,2.953104,-28.036982,1.183937,-0.163832,0.159470,-0.147908,-0.258377,0.246271,-0.008030,-0.165820,-0.023818,-0.168784,0.085959,-0.210009,0.024880,0.335327,2.727186,1.288758,0.856308,0.566836,0.533145,0.468409,0.376178,0.329253,0.321138,0.286248,0.325760,0.384308,0.305139,Anger
0.007221,2.840081,-28.939255,0.989499,0.390493,-0.256993,-0.377727,-0.158629,0.081477,0.188111,-0.221855,0.037553,-0.157615,0.011459,-0.183395,0.010516,0.418474,3.256568,1.318317,0.842709,0.642574,0.521706,0.460110,0.416861,0.339047,0.330763,0.335308,0.294904,0.364102,0.376962,Anger
0.003951,2.843885,-30.047877,1.139347,0.463178,-0.070415,-0.157935,-0.230433,0.061972,0.038611,-0.190802,0.006584,-0.093326,-0.042452,-0.186290,0.009134,0.451828,4.088211,1.261397,1.075352,0.504485,0.483453,0.408594,0.457713,0.437117,0.353501,0.270152,0.378955,0.348450,0.426077,Anger
0.008483,2.578978,-28.312704,0.755830,-0.330251,-0.111901,-0.217736,-0.056912,-0.329055,-0.149606,-0.276329,-0.232300,-0.157613,-0.027586,-0.034630,0.014590,0.683769,4.567196,1.180605,1.060379,0.654109,0.442986,0.389629,0.436582,0.358873,0.427109,0.363292,0.415592,0.396679,0.347723,Anger
0.008773,2.877889,-29.091903,1.158113,0.010766,0.144686,-0.280197,-0.149251,-0.234747,-0.058027,-0.386278,-0.106550,-0.221138,-0.081090,0.003422,0.015523,0.466674,3.771344,1.297987,0.991048,0.801692,0.469738,0.389736,0.353729,0.314574,0.381164,0.449351,0.428858,0.321280,0.352674,Anger
0.016182,2.810760,-28.550506,0.917217,-0.399672,0.092308,-0.111571,0.059843,-0.229484,-0.043384,-0.272640,-0.176002,-0.365889,0.005397,-0.021047,0.028152,0.517475,4.716073,1.382854,0.926441,0.527069,0.444414,0.356460,0.425826,0.329535,0.342572,0.316900,0.386432,0.360397,0.413132,Anger
0.011239,2.693033,-28.516338,1.626481,0.038759,-0.117940,-0.032170,-0.138694,0.080577,-0.021774,0.117577,0.070442,-0.063899,0.016812,-0.093425,0.014083,0.563487,4.475392,1.413285,1.072282,0.527358,0.562475,0.373888,0.360426,0.246573,0.295147,0.251998,0.246431,0.226424,0.277101,Anger
0.007210,2.685626,-30.344601,1.634860,0.160236,-0.060028,-0.074047,-0.040858,-0.249378,-0.082222,-0.265683,-0.211794,-0.109358,0.115787,0.048655,0.010338,0.568369,3.645813,1.163255,0.787509,0.601522,0.299584,0.343700,0.460361,0.384402,0.362218,0.294738,0.347304,0.337561,0.276246,Anger
0.009160,2.739079,-28.289582,1.496763,0.328459,-0.049168,-0.337004,-0.007351,-0.325522,0.113674,-0.177200,-0.212325,-0.300928,-0.103327,-0.208428,0.015745,0.591342,4.453896,1.258834,0.930230,0.507936,0.532402,0.342178,0.395385,0.416147,0.352324,0.361889,0.301218,0.348435,0.386466,Anger
0.015423,2.825611,-27.882569,1.464215,-0.629769,0.202266,0.008727,-0.095573,0.058027,-0.004364,-0.118901,0.164668,-0.320990,-0.140380,-0.217959,0.020389,0.486551,3.836687,1.156138,0.977573,0.531831,0.427954,0.374732,0.289451,0.284966,0.295995,0.300844,0.307508,0.340474,0.268838,Anger
0.002272,2.656354,-31.301090,2.033026,0.100385,0.055860,-0.018725,-0.228057,0.080164,0.044986,0.008332,-0.015406,-0.110651,0.090492,-0.062762,0.003296,0.388974,2.869531,1.001274,0.896831,0.487809,0.374364,0.325450,0.340753,0.218368,0.227716,0.211332,0.194206,0.194019,0.194935,Anger
0.009939,2.794151,-29.837676,1.506077,-0.271924,-0.055365,-0.181877,-0.114783,-0.037377,-0.023709,-0.134950,-0.161013,-0.278229,-0.018932,0.004076,0.018649,0.436704,3.738259,1.214750,0.845499,0.602415,0.478787,0.422141,0.364719,0.313644,0.347759,0.317797,0.338274,0.347144,0.327392,Anger
0.012858,2.766550,-27.807176,1.540191,0.219886,-0.242762,-0.209522,-0.111909,-0.205747,-0.023951,-0.179745,-0.062188,-0.298530,-0.008078,-0.074511,0.018714,0.537466,4.452046,1.045938,0.808150,0.568289,0.442739,0.417488,0.410606,0.373462,0.310027,0.315777,0.351023,0.323531,0.405274,Anger
0.007925,2.878391,-28.313788,1.565444,0.139722,-0.088414,-0.240424,-0.114676,-0.191207,0.168465,-0.124406,-0.105477,-0.394414,-0.129430,-0.207583,0.011371,0.439108,4.079516,0.970622,1.137469,0.614200,0.511376,0.421675,0.380948,0.409655,0.327748,0.332339,0.344184,0.324904,0.363348,Anger
0.006789,2.729282,-29.148649,0.656482,-0.266867,-0.074371,-0.247456,-0.230001,0.144893,0.012779,-0.000538,0.041265,-0.111474,-0.022319,-0.172999,0.009780,0.588091,5.112900,1.156240,0.931568,0.630273,0.498144,0.359708,0.538206,0.360385,0.243595,0.265624,0.258416,0.360916,0.340277,Anger
0.010652,2.730273,-28.292433,1.479549,0.020028,-0.378595,-0.135644,-0.357195,-0.144086,0.007304,-0.216423,-0.085826,-0.205233,0.043873,-0.078254,0.016803,0.620393,4.186223,1.075461,1.033360,0.769007,0.453819,0.359403,0.278387,0.402577,0.356912,0.266266,0.328810,0.353643,0.279761,Anger
0.015379,2.606147,-27.783804,1.190951,0.123093,-0.416921,0.046881,-0.534226,-0.132689,0.185135,-0.090196,0.028523,-0.099111,-0.079832,-0.213048,0.015359,0.747161,4.757176,1.165789,0.989887,0.759970,0.606625,0.416420,0.440273,0.272626,0.257879,0.217530,0.217956,0.315554,0.253501,Anger
0.017469,2.923390,-26.541003,0.768418,-0.253337,-0.327919,0.044482,-0.251879,-0.061470,-0.151862,-0.273307,-0.273327,-0.400166,-0.124893,-0.119340,0.021529,0.334366,3.717084,1.379902,1.148232,0.691110,0.421207,0.401564,0.418148,0.342732,0.384672,0.339649,0.368600,0.353944,0.457125,Anger
0.012084,2.608189,-27.759866,0.600671,-0.116735,-0.468101,-0.066224,-0.288917,0.118887,-0.094683,-0.091418,-0.263572,-0.308977,-0.143366,-0.183813,0.015265,0.722127,3.771412,1.198722,1.067393,0.649119,0.569579,0.429756,0.315683,0.315696,0.333564,0.386487,0.379473,0.325134,0.421533,Anger
0.022176,2.843002,-25.878359,1.598386,0.006377,-0.517287,-0.127567,-0.254279,0.088816,0.048891,-0.035927,0.011098,-0.111331,0.064104,-0.180570,0.023103,0.565863,3.488666,1.217517,0.853070,0.522648,0.407223,0.374098,0.401644,0.297448,0.271239,0.252039,0.294188,0.296322,0.270178,Anger
0.006691,2.712127,-28.232376,1.436159,0.511855,-0.750146,-0.122646,-0.184330,-0.182548,0.054916,0.013553,-0.098026,-0.198357,-0.063089,-0.160033,0.009241,0.500684,3.884377,1.250848,0.886361,0.713464,0.467123,0.311593,0.388369,0.347138,0.284279,0.261953,0.253234,0.345113,0.330239,Anger
0.016164,2.870092,-27.191953,1.283119,-0.402136,-0.388779,-0.053440,-0.273318,0.196680,-0.027190,-0.142220,-0.045819,-0.266652,-0.111416,-0.190982,0.024114,0.478443,3.679976,1.192795,1.128304,0.785937,0.470620,0.327914,0.382258,0.296737,0.303964,0.343320,0.306522,0.335042,0.305480,Anger
0.011281,2.761531,-27.756864,0.830090,-0.522347,-0.371706,-0.020667,-0.249341,-0.026131,-0.243199,-0.330058,-0.128483,-0.007052,0.223911,0.020955,0.015021,0.369563,4.454426,1.521598,1.214100,0.746744,0.442257,0.429656,0.488746,0.404632,0.433610,0.450086,0.476850,0.467863,0.341347,Anger
0.012976,2.647049,-27.281371,1.377551,-0.377501,-0.296806,0.095683,-0.130684,0.077359,-0.093718,-0.315539,-0.097718,-0.112754,0.099131,-0.056110,0.018461,0.616953,2.881634,1.327189,1.163472,0.655933,0.403887,0.322919,0.439682,0.307637,0.346415,0.420535,0.386437,0.322063,0.332218,Anger
0.011300,2.741348,-26.800080,1.248774,0.193982,-0.985048,-0.334320,-0.250256,0.112897,0.088947,-0.169808,0.137583,-0.241339,-0.015281,-0.362184,0.013800,0.459604,3.610400,1.153796,0.893201,0.636286,0.362496,0.338249,0.417667,0.301090,0.271178,0.235056,0.243296,0.289012,0.353087,Anger
0.009219,2.868504,-28.351671,0.826179,-0.187392,-0.853402,-0.064805,-0.094233,-0.105235,0.016652,-0.305119,-0.294826,-0.360830,0.039868,0.090546,0.011838,0.446329,3.964928,1.058342,0.812092,0.753685,0.389062,0.323801,0.433096,0.356404,0.378439,0.249810,0.449800,0.417192,0.388127,Anger
0.008188,2.765537,-29.223768,1.000154,-0.102950,-0.204663,-0.304541,-0.356163,-0.058678,-0.035809,-0.200224,0.078149,-0.076693,-0.014872,-0.097992,0.013086,0.628959,3.880341,1.356173,0.797572,0.620130,0.353649,0.545347,0.289024,0.466109,0.407087,0.464184,0.387886,0.346475,0.328851,Anger
0.009429,2.682524,-28.118315,1.086272,-0.074515,-0.058263,-0.598016,-0.254483,-0.169216,-0.295198,-0.467634,0.077220,-0.192359,0.211138,-0.017606,0.014811,0.642994,3.984479,1.293289,1.155083,0.813905,0.510420,0.329050,0.386239,0.419633,0.419527,0.346562,0.374022,0.380386,0.389086,Anger
0.019042,2.789701,-27.139833,0.992056,-0.598795,-0.084684,-0.268221,-0.246480,-0.195361,-0.386878,-0.556369,-0.154128,-0.094230,0.287999,0.058553,0.029458,0.485532,3.406006,1.298866,1.140646,0.729647,0.381843,0.471227,0.489319,0.325029,0.392965,0.365155,0.463044,0.381050,0.305430,Anger
0.010236,2.633447,-27.927666,1.595450,-0.118384,-0.289607,-0.513848,-0.092617,0.001782,-0.100656,-0.411010,-0.321507,-0.404964,-0.035823,0.055085,0.018125,0.680578,3.547937,0.994209,1.074905,0.492531,0.543817,0.399864,0.262556,0.336716,0.365832,0.337279,0.401214,0.338348,0.334595,Anger
0.012085,2.714310,-28.953906,0.539482,-0.555064,-0.274041,-0.350930,-0.345875,-0.273330,0.012662,0.006669,0.159567,0.125633,-0.019437,-0.086212,0.023676,0.508621,3.964321,1.342462,1.153237,0.564226,0.583043,0.469200,0.453550,0.480359,0.473173,0.438770,0.416116,0.402538,0.282599,Anger
0.009428,2.787286,-29.166353,1.515861,0.098611,-0.407308,-0.272682,-0.264244,-0.229388,-0.138898,-0.451639,-0.211417,-0.245819,0.149812,-0.074289,0.016144,0.533075,4.206935,1.669104,0.965064,0.558812,0.388704,0.362555,0.367236,0.391500,0.372979,0.457946,0.430571,0.405001,0.324375,Anger
0.017315,2.783808,-27.951242,1.641623,0.061399,-0.428395,-0.566382,-0.166056,-0.288445,-0.133096,-0.433197,-0.013241,-0.076173,0.124903,-0.128445,0.018406,0.522494,4.174498,0.976228,0.733698,0.594674,0.511715,0.424180,0.399958,0.418567,0.451260,0.342546,0.385616,0.360574,0.281975,Anger
